registered at: ,2026-06-18 09:56:45.323676
29.0597,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
29.0598,b,[ 0.12357973  0.09441977 -0.02913273 -0.04584849 -0.07495911  0.        ]
29.06,coefficients,"[ 1.51653463e-21  2.11785280e-01  3.64162526e-01 -1.54206020e-04
 -4.85818563e-01]"
29.0632,r_i,[ 2.  -0.4]
29.0634,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
29.0636,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
29.0637,b,[-0.00152704  0.12947683 -0.13067804 -0.18242856 -0.05209019  0.        ]
29.0638,coefficients,"[-1.62518777e-21  2.26958778e-01  1.63346648e+00  2.07969995e-03
 -4.83671065e-01]"
29.0643,r_i,[-2.  0.]
29.0644,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
29.0646,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
29.0647,b,[ 0.04584849  0.01671576 -0.02911062  0.04990791  0.02081657  0.        ]
29.0648,coefficients,"[-7.47160268e-21 -5.07426601e-03  3.63884571e-01 -1.29369341e-04
 -5.98476562e-01]"
29.068,r_i,[2. 0.]
29.0682,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
29.0684,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
29.0685,b,[-0.07858785  0.05209019 -0.13033837 -0.08600562  0.04401206  0.        ]
29.0686,coefficients,"[-4.43751967e-19  1.00976654e-02  1.62924210e+00  2.06364918e-03
 -6.00632815e-01]"
29.069,r_i,[-2.   0.4]
29.0692,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
29.0694,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
29.0695,b,[-0.04990791 -0.07901852 -0.02909134  0.1270784   0.09800675  0.        ]
29.0696,coefficients,"[-9.83767583e-20 -2.21232882e-01  3.63641437e-01 -1.21763904e-04
 -4.82315719e-01]"
29.0728,r_i,[2.  0.4]
29.0729,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
29.0731,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
29.0732,b,[-0.17435043 -0.04401206 -0.13001768 -0.00765425  0.12208739  0.        ]
29.0734,coefficients,"[-3.10176616e-19 -2.07624308e-01  1.62525020e+00  1.86480976e-03
 -4.87956210e-01]"
29.0738,r_i,[-2.   0.8]
29.074,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
29.0742,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
29.0743,b,[-0.1270784  -0.15616974 -0.02907165  0.15616345  0.12711174  0.        ]
29.0744,coefficients,"[-2.53526874e-21 -3.54052316e-01  3.63395493e-01 -1.23808656e-04
 -1.81781666e-01]"
29.0776,r_i,[2.  0.8]
29.0778,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
29.078,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
29.0781,b,[-0.25210507 -0.12208739 -0.12974163  0.02291345  0.15244332  0.        ]
29.0782,coefficients,"[-4.26426364e-19 -3.43163381e-01  1.62181254e+00  1.52440876e-03
 -1.89703483e-01]"
29.0787,r_i,[-2.   1.2]
29.0788,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
29.079,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
29.0791,b,[-0.15616345 -0.18523511 -0.02905172  0.12602904  0.09699303  0.        ]
29.0792,coefficients,"[-1.09746791e-19 -3.52740611e-01  3.63149235e-01 -1.11385735e-04
  1.88341490e-01]"
29.0824,r_i,[2.  1.2]
29.0825,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
29.0827,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
29.0829,b,[-0.28218495 -0.15244332 -0.12952986 -0.0056361   0.123761    0.        ]
29.083,coefficients,"[ 2.47227650e-21 -3.45255400e-01  1.61917507e+00  1.07664683e-03
  1.79290319e-01]"
29.0834,r_i,[-2.   1.6]
29.0836,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
29.0838,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
29.0839,b,[-0.12602904 -0.15508075 -0.02903601  0.04809008  0.01905972  0.        ]
29.084,coefficients,"[-1.55852233e-21 -2.17648895e-01  3.62956702e-01 -6.67510056e-05
  4.87121770e-01]"
29.0872,r_i,[2.  1.6]
29.0874,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
29.0876,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
29.0877,b,[-0.25329087 -0.123761   -0.12939711 -0.08201983  0.04733411  0.        ]
29.0878,coefficients,"[-4.27352205e-19 -2.13868889e-01  1.61752253e+00  5.49776462e-04
  4.77697453e-01]"
29.0883,r_i,[-2.  2.]
29.0884,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [-1.    0.    0.    0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
29.0886,W,[0.06217652 0.00386592 0.06217652 1.         1.        ]
29.0887,b,[-0.04809008 -0.07712609 -0.02903036  0.          0.        ]
29.0888,coefficients,"[-1.07027975e-19  4.22440920e-19  3.62879462e-01 -3.53266389e-05
  6.01125997e-01]"
29.0889,r_i,[-2.  2.]
29.089,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [-1.    0.    0.    0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
29.0892,W,[0.06217652 0.00386592 0.06217652 1.         1.        ]
29.0893,b,[-0.04809008 -0.07712609 -0.02903036  0.          0.        ]
29.0894,coefficients,"[-1.07027975e-19  4.22440920e-19  3.62879462e-01 -3.53266389e-05
  6.01125997e-01]"
29.0899,r_i,[-1.6  2. ]
29.09,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
29.0902,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
29.0903,b,[-0.01905972 -0.04809573 -0.10709886  0.02903036 -0.05899215  0.        ]
29.0904,coefficients,"[ 1.10028131e-01  2.34545752e-19  1.87262937e-01 -5.19847407e-05
  6.01200141e-01]"
29.0909,r_i,[-1.2  2. ]
29.091,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
29.0912,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
29.0913,b,[ 0.01089642 -0.04810671 -0.06645145  0.05899215 -0.01834696  0.        ]
29.0914,coefficients,"[ 9.66738783e-02  1.07220915e-19 -2.54036778e-01 -2.73721516e-05
  6.01325285e-01]"
29.0919,r_i,[-0.8  2. ]
29.092,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
29.0922,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
29.0923,b,[-0.02975976 -0.04810449  0.0529315   0.01834696  0.10099855  0.        ]
29.0925,coefficients,"[-1.03314499e-01 -8.04156863e-20 -7.45920967e-01  1.23949625e-04
  6.01283071e-01]"
29.0929,r_i,[-0.4  2. ]
29.093,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
29.0933,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
29.0934,b,[-0.14910305 -0.04806705  0.22023518 -0.10099855  0.26821401  0.        ]
29.0935,coefficients,"[-4.61515702e-01  2.68052288e-19 -1.04511321e+00  3.92711945e-04
  6.00804870e-01]"
29.0939,r_i,[0. 2.]
29.0941,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
29.0943,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
29.0944,b,[-0.31628106 -0.04797882  0.37845136 -0.26821401  0.42629084  0.        ]
29.0945,coefficients,"[-8.68131064e-01  1.60831373e-19 -9.87996967e-01  7.11133770e-04
  5.99701814e-01]"
29.095,r_i,[0.4 2. ]
29.0951,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
29.0953,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
29.0954,b,[-0.47426967 -0.04783949  0.4673321  -0.42629084  0.51500021  0.        ]
29.0955,coefficients,"[-1.17661382e+00 -1.87636601e-19 -5.54444033e-01  9.70975665e-04
  5.97972614e-01]"
29.096,r_i,[0.8 2. ]
29.0961,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
29.0963,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
29.0964,b,[-0.5628397  -0.04766811  0.44618981 -0.51500021  0.49368995  0.        ]
29.0965,coefficients,"[-1.26086270e+00 -8.71169935e-20  1.33190243e-01  1.06047458e-03
  5.95853617e-01]"
29.097,r_i,[1.2 2. ]
29.0971,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
29.0973,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
29.0974,b,[-0.54135806 -0.04750014  0.30812339 -0.49368995  0.35550066  0.        ]
29.0975,coefficients,"[-1.06148827e+00 -1.07220915e-19  8.63697806e-01  9.08852633e-04
  5.93781256e-01]"
29.0979,r_i,[1.6 2. ]
29.0981,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
29.0982,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
29.0984,b,[-0.4030008  -0.04737728  0.08201983 -0.35550066  0.12935394  0.        ]
29.0985,coefficients,"[-6.06068251e-01 -3.21662745e-19  1.41344315e+00  5.18843165e-04
  5.92268174e-01]"
29.0989,r_i,[2. 2.]
29.099,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 1.    0.    0.    0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
29.0992,W,[0.00386592 0.06217652 0.06217652 1.         1.        ]
29.0993,b,[-0.17673121 -0.04733411 -0.12935394  0.          0.        ]
29.0994,coefficients,"[-0.00000000e+00 -0.00000000e+00  1.61692420e+00  2.69823257e-04
  5.91676331e-01]"
29.0996,r_i,[2. 2.]
29.0997,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 1.    0.    0.    0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
29.0999,W,[0.00386592 0.06217652 0.06217652 1.         1.        ]
29.1,b,[-0.17673121 -0.04733411 -0.12935394  0.          0.        ]
29.1001,coefficients,"[-0.00000000e+00 -0.00000000e+00  1.61692420e+00  2.69823257e-04
  5.91676331e-01]"
29.1006,r_i,[-2. -2.]
29.1007,D,"[[ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]
 [ 0.   -1.    0.    0.    0.  ]]"
29.1008,W,[0.06217652 0.06217652 0.00386592 1.         1.        ]
29.101,b,[-0.02833727 -0.04702642 -0.07535563  0.          0.        ]
29.1011,coefficients,"[-2.46254695e-23  4.02324686e-20  3.54215815e-01 -5.03550826e-05
  5.87830211e-01]"
29.1012,r_i,[-2. -2.]
29.1013,D,"[[ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]
 [ 0.   -1.    0.    0.    0.  ]]"
29.1015,W,[0.06217652 0.06217652 0.00386592 1.         1.        ]
29.1016,b,[-0.02833727 -0.04702642 -0.07535563  0.          0.        ]
29.1017,coefficients,"[-2.46254695e-23  4.02324686e-20  3.54215815e-01 -5.03550826e-05
  5.87830211e-01]"
29.1021,r_i,[-1.6 -2. ]
29.1023,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
29.1025,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
29.1026,b,[ 0.02833727 -0.05702337 -0.01868915 -0.04701836 -0.10402652  0.        ]
29.1027,coefficients,"[ 1.06700791e-01 -1.54130065e-19  1.79285797e-01 -7.27071274e-05
  5.87724816e-01]"
29.1032,r_i,[-1.2 -2. ]
29.1033,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
29.1035,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
29.1036,b,[ 0.05702337 -0.01534805  0.01000501 -0.04700315 -0.06235629  0.        ]
29.1037,coefficients,"[ 9.04642725e-02  1.20623529e-19 -2.60464086e-01 -3.16411304e-05
  5.87552675e-01]"
29.1042,r_i,[-0.8 -2. ]
29.1043,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
29.1045,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
29.1046,b,[ 0.01534805  0.10478562 -0.0316551  -0.04700823  0.05772005  0.        ]
29.1047,coefficients,"[-1.11796963e-01  1.60831373e-19 -7.50818332e-01  1.95075321e-04
  5.87637165e-01]"
29.1051,r_i,[-0.4 -2. ]
29.1053,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
29.1054,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
29.1056,b,[-0.10478562  0.27262453 -0.15179386 -0.04706557  0.22542784  0.        ]
29.1057,coefficients,"[-4.71762686e-01  4.28883660e-19 -1.04896900e+00  5.88914539e-04
  5.88368007e-01]"
29.1062,r_i,[ 0. -2.]
29.1063,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
29.1065,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
29.1066,b,[-0.27262453  0.4311577  -0.3196901  -0.04719669  0.38375752  0.        ]
29.1068,coefficients,"[-8.79727786e-01  2.68052288e-19 -9.90808633e-01  1.04563609e-03
  5.90006004e-01]"
29.1072,r_i,[ 0.4 -2. ]
29.1073,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
29.1075,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
29.1077,b,[-0.4311577   0.51998006 -0.47835439 -0.04740018  0.47233305  0.        ]
29.1078,coefficients,"[-1.18892220e+00 -1.34026144e-19 -5.55125534e-01  1.40723839e-03
  5.92530614e-01]"
29.1082,r_i,[ 0.8 -2. ]
29.1083,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
29.1085,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
29.1087,b,[-0.51998006  0.49815851 -0.56738024 -0.047647    0.45027233  0.        ]
29.1088,coefficients,"[-1.27267321e+00  4.75792810e-19  1.36382181e-01  1.51874977e-03
  5.95582536e-01]"
29.1093,r_i,[ 1.2 -2. ]
29.1094,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
29.1096,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
29.1097,b,[-0.49815851  0.3586516  -0.54580551 -0.04788618  0.31059198  0.        ]
29.1099,coefficients,"[-1.07101263e+00 -5.36104575e-20  8.71896675e-01  1.28941230e-03
  5.98534168e-01]"
29.1103,r_i,[ 1.6 -2. ]
29.1104,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
29.1107,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
29.1108,b,[-0.3586516   0.13048732 -0.40653777 -0.04805962  0.08236715  0.        ]
29.1109,coefficients,"[-6.11423644e-01  4.28883660e-19  1.42598974e+00  7.31213084e-04
  6.00671253e-01]"
29.1113,r_i,[ 2. -2.]
29.1114,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]
 [ 0.   -1.    0.    0.    0.  ]]"
29.1116,W,[0.06217652 0.00386592 0.06217652 1.         1.        ]
29.1117,b,[-0.13048732 -0.17854694 -0.04812017  0.          0.        ]
29.1119,coefficients,"[-4.29096920e-19  8.04649372e-20  1.63109151e+00  3.78441176e-04
  6.01502080e-01]"
29.112,r_i,[ 2. -2.]
29.1121,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]
 [ 0.   -1.    0.    0.    0.  ]]"
29.1123,W,[0.06217652 0.00386592 0.06217652 1.         1.        ]
29.1124,b,[-0.13048732 -0.17854694 -0.04812017  0.          0.        ]
29.1125,coefficients,"[-4.29096920e-19  8.04649372e-20  1.63109151e+00  3.78441176e-04
  6.01502080e-01]"
29.1129,r_i,[-2.  -1.6]
29.113,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
29.1132,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
29.1134,b,[ 0.04702642  0.01868915 -0.02832921 -0.12302549 -0.15133231  0.        ]
29.1135,coefficients,"[-4.37130218e-20  2.12564879e-01  3.54105723e-01 -9.51176231e-05
  4.74989492e-01]"
29.1166,r_i,[ 2.  -1.6]
29.1168,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
29.117,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
29.1171,b,[-0.08236715  0.04812017 -0.13042677 -0.25642511 -0.12617868  0.        ]
29.1172,coefficients,"[8.91860946e-19 2.17873554e-01 1.63025616e+00 7.52776410e-04
 4.87826459e-01]"
29.1177,r_i,[-2.  -1.2]
29.1178,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
29.118,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
29.1181,b,[ 0.12302549  0.09469628 -0.02830683 -0.1517568  -0.1800357   0.        ]
29.1182,coefficients,"[ 1.03531593e-19  3.43477854e-01  3.53831715e-01 -1.57198290e-04
  1.79568874e-01]"
29.1214,r_i,[ 2.  -1.2]
29.1215,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
29.1217,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
29.1218,b,[-0.00424809  0.12617868 -0.13024643 -0.28654046 -0.15656414  0.        ]
29.122,coefficients,"[3.79620283e-21 3.53428516e-01 1.62802160e+00 1.40764942e-03
 1.89879718e-01]"
29.1224,r_i,[-2.  -0.8]
29.1225,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
29.1227,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
29.1229,b,[ 0.1517568   0.12344997 -0.0282789  -0.12209438 -0.15034765  0.        ]
29.123,coefficients,"[ 2.18220030e-20  3.42313976e-01  3.53487806e-01 -1.67387917e-04
 -1.85389331e-01]"
29.1262,r_i,[ 2.  -0.8]
29.1263,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
29.1266,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
29.1267,b,[ 0.0263177   0.15656414 -0.12997632 -0.25760532 -0.12795098  0.        ]
29.1268,coefficients,"[ 2.16821554e-19  3.55643892e-01  1.62467005e+00  1.85026419e-03
 -1.78849228e-01]"
29.1274,r_i,[-2.  -0.4]
